"% TimeStamp"," Sample No"," X-Axis"," Y-Axis"," Z-Axis"," Sensor Type"," Sensor ID","NA"
5858,106,"0.5625","0.5390625","-365.625",1,3,NA
5901,107,"0.5625","0.5390625","-365.625",1,3,NA
5937,108,"321.875","-84.609.375","-0.1328125",1,3,NA
5957,109,"-0.015625","-98.515.625","46.328.125",1,3,NA
5978,110,"-0.015625","-98.515.625","46.328.125",1,3,NA
5994,111,"-0.015625","-98.515.625","46.328.125",1,3,NA
6010,112,"-671.875","-113.515.625","21.640.625",1,3,NA
6077,113,"-1.021.875","-11.765.625","-0.9140625",1,3,NA
6141,114,"-60.859.375","-11.078.125","25.703.125",1,3,NA
6231,115,"-578.125","-89.296.875","-0.03125",1,3,NA
6330,116,"5.453.125","-6.875","-8.828.125",1,3,NA
6464,117,"-189.765.625","89.765.625","-35.390.625",1,3,NA
6609,118,"-17.671.875","98.046.875","-4.203.125",1,3,NA
6705,119,"-1.103.125","6.171.875","228.125",1,3,NA
6786,120,"-7.75","4.984.375","171.875",1,3,NA
6839,121,"-2.890.625","-0.1953125","-1",1,3,NA
6867,122,"-2.890.625","-0.1953125","-1",1,3,NA
6904,123,"-2.921.875","-20.625","0.640625",1,3,NA
6928,124,"-73.046.875","0.53125","-0.40625",1,3,NA
6958,125,"-73.046.875","0.53125","-0.40625",1,3,NA
6991,126,"-164.765.625","2.640.625","2.75",1,3,NA
7052,127,"-168.046.875","24.296.875","-0.234375",1,3,NA
7089,128,"-1.134.375","23.828.125","0.0078125",1,3,NA
7105,129,"-1.134.375","23.828.125","0.0078125",1,3,NA
7127,130,"-75.078.125","28.125","-21.015.625",1,3,NA
7137,131,"-75.078.125","28.125","-21.015.625",1,3,NA
7189,132,"-106.171.875","15.078.125","-22.421.875",1,3,NA
7241,133,"-111.484.375","45.390.625","-2.828.125",1,3,NA
7272,134,"-946.875","4.703.125","-246.875",1,3,NA
7292,135,"-946.875","4.703.125","-246.875",1,3,NA
7324,136,"-100.078.125","41.328.125","-0.53125",1,3,NA
7356,137,"-100.078.125","41.328.125","-0.53125",1,3,NA
7404,138,"-50.625","40.859.375","2.75",1,3,NA
7447,139,"-58.125","48.046.875","215.625",1,3,NA
7519,140,"-100.625","32.890.625","0.078125",1,3,NA
7542,141,"-90.390.625","35.703.125","-1.140.625",1,3,NA
7573,142,"-127.109.375","60.625","-4.265.625",1,3,NA
7621,143,"-127.109.375","60.625","-4.265.625",1,3,NA
7663,144,"-124.140.625","24.921.875","-0.671875",1,3,NA
7699,145,"-124.140.625","24.921.875","-0.671875",1,3,NA
7783,146,"-89.375","-20.625","0.984375",1,3,NA
7853,147,"-73.359.375","-253.125","0.984375",1,3,NA
7883,148,"-30.390.625","-11.484.375","-0.8828125",1,3,NA
7912,149,"0.078125","-2.75","0.984375",1,3,NA
7931,150,"0.078125","-2.75","0.984375",1,3,NA
7973,151,"-1.5","0.3046875","0.1875",1,3,NA
8031,152,"-6.796.875","-0.09375","-13.984.375",1,3,NA
8036,153,"-6.796.875","-0.09375","-13.984.375",1,3,NA
8053,154,"-38.828.125","2.203.125","-1.25",1,3,NA
8077,155,"-38.828.125","2.203.125","-1.25",1,3,NA
8101,156,"-38.828.125","2.203.125","-1.25",1,3,NA
8114,157,"-38.828.125","2.203.125","-1.25",1,3,NA
8130,158,"-38.828.125","2.203.125","-1.25",1,3,NA
8152,159,"-12.265.625","24.609.375","-12.109.375",1,3,NA
8169,160,"-12.265.625","24.609.375","-12.109.375",1,3,NA
8183,161,"-12.265.625","24.609.375","-12.109.375",1,3,NA
8256,162,"-0.5078125","-0.6328125","-43.984.375",1,3,NA
8290,163,"-0.5078125","-0.6328125","-43.984.375",1,3,NA
8318,164,"-0.9140625","-0.1953125","0.4609375",1,3,NA
8343,165,"0.25","-0.2734375","-0.03125",1,3,NA
8366,166,"0.25","-0.2734375","-0.03125",1,3,NA
8395,167,"0.9296875","-0.7421875","-0.7734375",1,3,NA
8464,168,"-2.265.625","-0.6328125","0.4921875",1,3,NA
8558,169,"-48.203.125","21.328.125","-4.890.625",1,3,NA
8589,170,"-32.734.375","21.640.625","-60.625",1,3,NA
8625,171,"-32.734.375","21.640.625","-60.625",1,3,NA
8663,172,"-1.140.625","-0.21875","-48.125",1,3,NA
8693,173,"-496.875","-0.5625","-415.625",1,3,NA
8744,174,"-31.796.875","-0.421875","-29.453.125",1,3,NA
8812,175,"-3.703.125","-0.5234375","0.578125",1,3,NA
8923,176,"-40.625","0.8515625","0.578125",1,3,NA
9083,177,"-60.390.625","-0.4296875","-22.109.375",1,3,NA
9226,178,"-1.640.625","0.640625","-20.859.375",1,3,NA
9321,179,"0.7421875","0.09375","0.0625",1,3,NA
9381,180,"-33.984.375","-0.0390625","-1.875",1,3,NA
9438,181,"-42.734.375","-0.171875","-1.375",1,3,NA
9473,182,"-49.609.375","-0.5234375","-265.625",1,3,NA
9495,183,"-49.609.375","-0.5234375","-265.625",1,3,NA
9523,184,"-19.453.125","-0.96875","0.5",1,3,NA
9544,185,"-19.453.125","-0.96875","0.5",1,3,NA
9579,186,"-4.015.625","0.6328125","0.125",1,3,NA
9598,187,"-4.015.625","0.6328125","0.125",1,3,NA
9681,188,"-315.625","-0.6640625","0.2421875",1,3,NA
9732,189,"-3.171.875","-0.609375","-2.453.125",1,3,NA
9786,190,"-30.859.375","-0.7421875","-10.625",1,3,NA
9892,191,"-62.890.625","2.921.875","-45.078.125",1,3,NA
9930,192,"-61.796.875","2.640.625","-4.359.375",1,3,NA
9955,193,"-51.171.875","10.078.125","-20.390.625",1,3,NA
10023,194,"-3.421.875","10.078.125","-22.734.375",1,3,NA
10125,195,"-45.859.375","17.265.625","0.4765625",1,3,NA
10165,196,"-9.328.125","3.265.625","0.3359375",1,3,NA
10219,197,"-97.421.875","3.75","0.5625",1,3,NA
10290,198,"-110.078.125","4.640.625","-22.109.375",1,3,NA
10342,199,"-14.234.375","42.109.375","0.2890625",1,3,NA
10405,200,"-149.140.625","-0.71875","-0.0625",1,3,NA
10444,201,"-5.984.375","-18.359.375","-24.140.625",1,3,NA
10459,202,"-5.984.375","-18.359.375","-24.140.625",1,3,NA
10473,203,"-5.984.375","-18.359.375","-24.140.625",1,3,NA
10485,204,"-1.578.125","-334.375","-26.484.375",1,3,NA
10637,205,"-41.953.125","-4.390.625","0.1484375",1,3,NA
10789,206,"-67.421.875","2.421.875","-1.515.625",1,3,NA
10860,207,"-8.609.375","19.375","-2.515.625",1,3,NA
10891,208,"-8.671.875","41.484.375","-21.796.875",1,3,NA
10932,209,"-81.953.125","4.671.875","-24.609.375",1,3,NA
10967,210,"-81.953.125","4.671.875","-24.609.375",1,3,NA
11006,211,"-54.609.375","4.203.125","-27.890.625",1,3,NA
11032,212,"-5.578.125","28.046.875","-29.296.875",1,3,NA
11095,213,"0.109375","0.609375","-1.296.875",1,3,NA
11163,214,"23.671.875","-1.109.375","-23.046.875",1,3,NA
11230,215,"6.265.625","-14.296.875","-490.625",1,3,NA
11270,216,"8","0.9296875","-15.078.125",1,3,NA
11299,217,"8","0.9296875","-15.078.125",1,3,NA
11325,218,"-8.109.375","13.671.875","-165.625",1,3,NA
11346,219,"-8.109.375","13.671.875","-165.625",1,3,NA
11368,220,"-409.375","115.625","-13.671.875",1,3,NA
11390,221,"-409.375","115.625","-13.671.875",1,3,NA
11412,222,"-5.140.625","2.890.625","-421.875",1,3,NA
11447,223,"-5.140.625","2.890.625","-421.875",1,3,NA
11507,224,"33.359.375","0.5390625","-2.015.625",1,3,NA
11593,225,"-3.109.375","22.421.875","0",1,3,NA
11638,226,"-60.390.625","2.484.375","0.8125",1,3,NA
11657,227,"-559.375","20.859.375","0.0390625",1,3,NA
11673,228,"-559.375","20.859.375","0.0390625",1,3,NA
11694,229,"-559.375","20.859.375","0.0390625",1,3,NA
11715,230,"-19.453.125","-0.9375","-28.203.125",1,3,NA
11762,231,"-65.625","-0.1171875","-22.890.625",1,3,NA
11831,232,"-32.890.625","20.703.125","-27.890.625",1,3,NA
11871,233,"-40.546.875","-0.4375","-12.421.875",1,3,NA
11915,234,"-34.765.625","-0.5625","-2.921.875",1,3,NA
11998,235,"-5.125","-0.5390625","-271.875",1,3,NA
12080,236,"-63.984.375","-0.9921875","-2.5",1,3,NA
12172,237,"-2.890.625","0.3359375","-0.9296875",1,3,NA
12279,238,"-4.984.375","-0.28125","-25.234.375",1,3,NA
12327,239,"-43.828.125","-0.28125","-29.375",1,3,NA
12370,240,"-3.546.875","-0.375","-29.296.875",1,3,NA
12395,241,"-19.609.375","0.6640625","-24.921.875",1,3,NA
12435,242,"-19.609.375","0.6640625","-24.921.875",1,3,NA
12461,243,"-34.140.625","-0.875","-22.890.625",1,3,NA
12492,244,"-140.625","0.6015625","-26.171.875",1,3,NA
12532,245,"-34.921.875","-0.53125","-24.296.875",1,3,NA
12580,246,"-33.046.875","-0.453125","-271.875",1,3,NA
12607,247,"-33.046.875","-0.453125","-271.875",1,3,NA
12624,248,"-33.046.875","-0.453125","-271.875",1,3,NA
12649,249,"-36.484.375","-0.7109375","-22.734.375",1,3,NA
12731,250,"-4.421.875","-0.5234375","-24.375",1,3,NA
12773,251,"-4.421.875","-0.5234375","-24.375",1,3,NA
12809,252,"-39.375","20.859.375","-29.375",1,3,NA
12845,253,"-5.546.875","259.375","-290.625",1,3,NA
12889,254,"-141.953.125","26.953.125","0.015625",1,3,NA
12907,255,"-141.953.125","26.953.125","0.015625",1,3,NA
12934,256,"-13.359.375","22.421.875","-2.390.625",1,3,NA
12954,257,"-13.359.375","22.421.875","-2.390.625",1,3,NA
12998,258,"-19.140.625","2.375","-0.671875",1,3,NA
13085,259,"-36.875","2.203.125","-28.828.125",1,3,NA
13142,260,"-18.203.125","21.875","-10.390.625",1,3,NA
13177,261,"-4.265.625","-0.171875","-12.109.375",1,3,NA
13196,262,"-4.265.625","-0.171875","-12.109.375",1,3,NA
13287,263,"-3.140.625","-0.90625","-1.828.125",1,3,NA
13367,264,"-4.046.875","0.9921875","0.125",1,3,NA
13385,265,"-4.046.875","0.9921875","0.125",1,3,NA
13425,266,"-19.921.875","0.875","-265.625",1,3,NA
13450,267,"-19.921.875","0.875","-265.625",1,3,NA
13479,268,"-44.765.625","-0.4921875","-26.640.625",1,3,NA
13496,269,"-44.765.625","-0.4921875","-26.640.625",1,3,NA
13518,270,"-459.375","-0.46875","-25.078.125",1,3,NA
13570,271,"-196.875","-0.6015625","-22.109.375",1,3,NA
13624,272,"-33.125","-0.296875","0.3046875",1,3,NA
13669,273,"-31.484.375","-0.6015625","-2.171.875",1,3,NA
13715,274,"-24.609.375","0.953125","-26.640.625",1,3,NA
13828,275,"-28.359.375","0.5390625","-22.578.125",1,3,NA
13917,276,"-61.015.625","-0.40625","-2.265.625",1,3,NA
13988,277,"-61.015.625","-0.40625","-2.265.625",1,3,NA
14113,278,"-16.953.125","-0.703125","-2.546.875",1,3,NA
14197,279,"-4.125","0.890625","-23.828.125",1,3,NA
14267,280,"-19.921.875","0.6328125","-2.609.375",1,3,NA
14314,281,"-40.234.375","-0.703125","-2.640.625",1,3,NA
14338,282,"-43.984.375","-0.71875","-11.875",1,3,NA
14361,283,"-43.984.375","-0.71875","-11.875",1,3,NA
14382,284,"0.3671875","0.421875","-21.484.375",1,3,NA
14411,285,"0.3671875","0.421875","-21.484.375",1,3,NA
14435,286,"-27.109.375","0.28125","-2.25",1,3,NA
14450,287,"-27.109.375","0.28125","-2.25",1,3,NA
14470,288,"-27.109.375","0.28125","-2.25",1,3,NA
14498,289,"-14.609.375","-0.9765625","0.0390625",1,3,NA
14548,290,"-2.875","0.75","-24.296.875",1,3,NA
14640,291,"-184.375","-0.7890625","-221.875",1,3,NA
14729,292,"-4.609.375","-0.703125","0.015625",1,3,NA
14812,293,"-4.296.875","0.6484375","0.1171875",1,3,NA
14846,294,"-1.078.125","0.4296875","0.859375",1,3,NA
14891,295,"-4.828.125","0.9140625","0.546875",1,3,NA
14915,296,"-4.828.125","0.9140625","0.546875",1,3,NA
14953,297,"-34.140.625","-0.828125","0.5703125",1,3,NA
